Customer_id,Credit Score,Annual Income,Years of Credit History,Months since last delinquent,Number of Open Accounts,Number of Credit Problems,Current Credit Balance,Maximum Open Credit,Bankruptcies,Tax Liens
6LKPQZPISC,,,14.7,,15.0,0.0,155230.0,337854.0,0.0,0.0
BRJ38G459K,739.0,512183.0,9.1,,15.0,0.0,228703.0,344806.0,0.0,0.0
BR3REJ5Y5U,,,21.4,41.0,25.0,0.0,442833.0,1259852.0,0.0,0.0
UMUJ3QCIIG,,,17.4,,10.0,0.0,832922.0,1303302.0,0.0,0.0
BG5QCH8PBQ,,,29.5,6.0,12.0,0.0,436601.0,661694.0,0.0,0.0
A5JSS2FOKJ,,,,,,,,,,
WOQA9QETXA,,,19.9,5.0,9.0,0.0,301074.0,455686.0,0.0,0.0
DKV2HQ2FDG,695.0,1015968.0,6.2,,11.0,0.0,191007.0,410322.0,0.0,0.0
72N8H8QPZQ,728.0,1131906.0,16.0,56.0,14.0,0.0,228950.0,362648.0,0.0,0.0
15TS2FUUWY,694.0,741228.0,9.0,,10.0,0.0,244188.0,525536.0,0.0,0.0
QKSESG5HIK,653.0,163305.0,26.7,50.0,14.0,0.0,64771.0,124366.0,0.0,0.0
7R3CDY2TBX,688.0,1540691.0,18.7,20.0,11.0,0.0,370234.0,452232.0,0.0,0.0
UC261SVYYU,750.0,1491044.0,15.7,48.0,11.0,0.0,248064.0,825374.0,0.0,0.0
OIRE8J7RF2,718.0,850136.0,18.6,49.0,13.0,0.0,161405.0,194678.0,0.0,0.0
HR7LFZJVPX,728.0,1067401.0,17.0,,13.0,1.0,332519.0,1156210.0,0.0,1.0
LP54HM1WS4,,,24.3,,10.0,0.0,777594.0,1202102.0,0.0,0.0
KM0HEMORZF,713.0,1463057.0,16.4,35.0,18.0,0.0,73701.0,969628.0,0.0,0.0
D60VLIESVI,,,12.8,,15.0,0.0,38190.0,1922778.0,0.0,0.0
CHLGWNQYVF,725.0,964915.0,17.0,,6.0,0.0,380665.0,598862.0,0.0,0.0
7IA07R5Q63,,,38.0,,17.0,0.0,871492.0,1707442.0,0.0,0.0
EE5XMFZBEV,694.0,301093.0,9.3,,7.0,0.0,162564.0,341000.0,0.0,0.0
IUDVY1O3FA,721.0,1426710.0,13.6,46.0,7.0,0.0,53390.0,237732.0,0.0,0.0
0X2SYAJVX4,650.0,1683495.0,16.0,13.0,16.0,0.0,65417.0,235950.0,0.0,0.0
UMMFJO6AVD,670.0,3113378.0,16.0,,3.0,0.0,52744.0,316404.0,0.0,0.0
63CUZ15MCR,699.0,822643.0,17.1,,12.0,1.0,85823.0,273746.0,1.0,0.0
33IIQ86YK7,,,27.4,,13.0,0.0,465918.0,583242.0,0.0,0.0
4YQ358GOFC,737.0,1112906.0,23.3,,16.0,0.0,473423.0,1910040.0,0.0,0.0
4AWITAHOZV,,,12.1,46.0,8.0,0.0,630876.0,824472.0,0.0,0.0
3R6CCP0X2T,701.0,1319094.0,16.5,,9.0,0.0,1650834.0,1995290.0,0.0,0.0
ZX12SYP4Z4,679.0,922583.0,17.5,41.0,26.0,0.0,135508.0,713174.0,0.0,0.0
K2HZSBACNX,746.0,972876.0,15.6,31.0,7.0,0.0,52782.0,1222254.0,0.0,0.0
LFKV25NYUF,715.0,1502368.0,11.0,,14.0,0.0,628824.0,1921106.0,0.0,0.0
VIAKGVZ975,,,,,,,,,,
EE56NI4PN9,,,11.4,,5.0,0.0,83125.0,668404.0,0.0,0.0
JQ47X9S5XM,723.0,563673.0,8.5,71.0,12.0,0.0,345971.0,794838.0,0.0,0.0
6D4XSJHE7I,722.0,483132.0,11.9,55.0,24.0,0.0,127015.0,552948.0,0.0,0.0
PNWUOSZPEH,743.0,989064.0,14.7,,20.0,0.0,109592.0,526526.0,0.0,0.0
MTG91JLYPN,,,20.5,,16.0,0.0,433219.0,1092872.0,0.0,0.0
SDBM2HCX5R,732.0,1117086.0,38.6,55.0,14.0,0.0,291555.0,981376.0,0.0,0.0
FEWMYGX0OH,738.0,1748646.0,21.3,57.0,14.0,1.0,422921.0,932756.0,1.0,0.0
9SPLKR5R6N,697.0,1619199.0,19.0,70.0,13.0,1.0,347434.0,485276.0,1.0,0.0
CU2A149B2Y,727.0,1361388.0,23.8,,14.0,0.0,176225.0,263626.0,0.0,0.0
BOU92KQV2A,712.0,1342502.0,20.5,42.0,5.0,0.0,44783.0,66638.0,0.0,0.0
HBPMHQG2UL,,,14.0,,14.0,0.0,181336.0,364540.0,0.0,0.0
T2R7IR7WIH,726.0,223706.0,9.5,,8.0,0.0,80427.0,194414.0,0.0,0.0
WSF51XQEHW,6450.0,1091569.0,13.0,,13.0,0.0,352450.0,477862.0,0.0,0.0
DE1XUWG5GY,,,23.7,31.0,4.0,0.0,65189.0,157894.0,0.0,0.0
LT63NMKZU5,686.0,793250.0,19.3,,9.0,0.0,203718.0,277838.0,0.0,0.0
GEHL3JV21Z,7050.0,698706.0,12.4,35.0,16.0,0.0,138681.0,348304.0,0.0,0.0
Y4PE7C3YQO,,,15.4,,5.0,0.0,141379.0,178112.0,0.0,0.0
GG2X78BWG0,,,,,,,,,,
5AF4MYOIJH,,,8.6,,4.0,0.0,177061.0,239492.0,0.0,0.0
EO8WR23FO0,737.0,774934.0,32.8,54.0,10.0,0.0,198075.0,356664.0,0.0,0.0
NP58H013BW,738.0,749284.0,12.5,,12.0,0.0,327731.0,459976.0,0.0,0.0
0F12R1IB77,737.0,1452094.0,9.9,,11.0,0.0,270959.0,406934.0,0.0,0.0
DCJDSYPFX2,,,13.9,,7.0,0.0,114.0,129646.0,0.0,0.0
O0FJ4GV1HS,719.0,1692767.0,22.0,30.0,12.0,0.0,264955.0,401038.0,0.0,0.0
HC8ZXJDDBY,721.0,1878340.0,8.8,,13.0,0.0,729030.0,1344156.0,0.0,0.0
R57KLBBGR6,,,18.2,,18.0,0.0,685957.0,1630948.0,0.0,0.0
VBIIFBVSUO,735.0,1043233.0,9.3,16.0,7.0,1.0,161462.0,279004.0,1.0,0.0
K1SUQ39ICS,,,13.5,17.0,8.0,0.0,92397.0,246488.0,0.0,0.0
J7QM9YENHA,725.0,4184180.0,20.9,32.0,16.0,0.0,418095.0,962456.0,0.0,0.0
840DXGGMYC,,,,,,,,,,
98ANGTHE6R,719.0,544920.0,11.7,38.0,14.0,0.0,195358.0,482306.0,0.0,0.0
FYAKBVBYQ9,725.0,1629060.0,13.0,29.0,7.0,0.0,441693.0,860992.0,0.0,0.0
23QZ9NEH85,738.0,856976.0,21.7,74.0,4.0,1.0,217740.0,374638.0,1.0,0.0
I0EMVMNLRI,714.0,888003.0,39.3,,11.0,1.0,149473.0,367444.0,1.0,0.0
WO53SZM83U,723.0,1503888.0,15.6,35.0,11.0,0.0,75278.0,562276.0,0.0,0.0
OAKTKZNP37,643.0,3292909.0,35.4,39.0,20.0,0.0,929727.0,1409078.0,0.0,0.0
ITU6PWX9VO,,,17.5,,9.0,0.0,507528.0,693792.0,0.0,0.0
PQBZSAPZXY,691.0,490618.0,11.4,,12.0,0.0,92435.0,200816.0,0.0,0.0
C6KNLSUR37,695.0,906889.0,19.5,,11.0,0.0,87096.0,133408.0,0.0,0.0
GOOH1ARK6F,,,17.9,,17.0,1.0,104671.0,352330.0,1.0,0.0
FZ4PLLYHQ8,749.0,1164928.0,23.0,,16.0,0.0,427253.0,1054812.0,0.0,0.0
PQPU80XR6A,718.0,1114996.0,44.2,,7.0,2.0,132563.0,178508.0,0.0,2.0
KILYNGGJDN,751.0,1294964.0,16.8,,8.0,0.0,267349.0,970420.0,0.0,0.0
U6Y3151E4D,,,6.6,,8.0,0.0,93176.0,567842.0,0.0,0.0
RLJMXZX9RL,,,21.8,14.0,11.0,0.0,25365.0,114730.0,0.0,0.0
VTZ8IMNDHM,684.0,1402200.0,23.0,,9.0,0.0,212743.0,324544.0,0.0,0.0
ZTT18IRBQ0,7290.0,1740780.0,13.5,80.0,15.0,1.0,304057.0,898128.0,0.0,1.0
TCI9Z5U6JK,,,21.1,10.0,19.0,1.0,836475.0,1174008.0,0.0,1.0
STQASXF3YU,748.0,1114806.0,22.3,,13.0,0.0,244568.0,1236620.0,0.0,0.0
CLTRIGACOI,688.0,1701051.0,17.0,,8.0,0.0,91580.0,253660.0,0.0,0.0
KUD3IKNAB8,,,,,,,,,,
63BLMF8ROO,727.0,2699083.0,6.6,,12.0,0.0,161861.0,551254.0,0.0,0.0
XBR3AXCT8B,719.0,604390.0,12.9,,5.0,0.0,68134.0,100386.0,0.0,0.0
9G1M9S2ZEV,722.0,460237.0,8.3,,14.0,0.0,90763.0,215358.0,0.0,0.0
EAPHWN7KEZ,736.0,447013.0,13.2,,5.0,0.0,227506.0,429748.0,0.0,0.0
NLQY2IL1HB,667.0,1516808.0,23.0,6.0,7.0,0.0,196992.0,254584.0,0.0,0.0
04NNLULEBV,736.0,1517492.0,16.9,,7.0,0.0,219298.0,272470.0,0.0,0.0
FPVRINCTUA,730.0,1761110.0,26.5,62.0,8.0,0.0,762945.0,939796.0,0.0,0.0
RQ40R0YI89,742.0,1654254.0,17.9,,16.0,0.0,483835.0,947936.0,0.0,0.0
NRXR6TFKQR,616.0,2278176.0,20.9,52.0,9.0,0.0,1264773.0,1525480.0,0.0,0.0
6YSGOVQUHU,740.0,957600.0,29.8,40.0,39.0,0.0,418418.0,2124914.0,0.0,0.0
1M2541C3SH,723.0,1545992.0,13.2,62.0,11.0,0.0,143697.0,299794.0,0.0,0.0
FS1GMFHGVD,,,,,,,,,,
LC6AGO0VKF,729.0,885286.0,9.0,,4.0,0.0,140942.0,178354.0,0.0,0.0
5Z4WT3MGAI,,,19.0,,7.0,1.0,37905.0,230978.0,1.0,0.0
MODWM6RQXB,,,14.9,,18.0,0.0,889675.0,1954766.0,0.0,0.0
45FFEYBMMD,,,10.6,,4.0,0.0,328909.0,590458.0,0.0,0.0
JHSM9YY2BE,718.0,1744200.0,13.0,,20.0,0.0,675089.0,1104070.0,0.0,0.0
1E254FBVTO,686.0,684684.0,37.0,19.0,6.0,0.0,349999.0,552882.0,,0.0
TUFN0PLE39,717.0,769500.0,27.6,57.0,7.0,0.0,130530.0,191334.0,0.0,0.0
5QY2PYZEDB,,,18.8,,18.0,0.0,542013.0,1085788.0,0.0,0.0
MF5G8EY88J,720.0,1660638.0,16.7,26.0,5.0,0.0,129827.0,158070.0,0.0,0.0
6WHPSFSBBV,,,15.4,,11.0,0.0,910575.0,1913516.0,0.0,0.0
GW62EXGEM8,,,16.0,,5.0,0.0,303620.0,627792.0,0.0,0.0
RPQODMZ5G7,,,15.8,,11.0,1.0,81168.0,587400.0,1.0,0.0
PEQ43THSCA,692.0,564718.0,14.1,5.0,5.0,0.0,95209.0,169070.0,0.0,0.0
IOJY3U0JU8,736.0,996322.0,14.5,,5.0,0.0,323038.0,383240.0,0.0,0.0
G9S0IT7H7W,,,19.4,,10.0,0.0,215726.0,412874.0,0.0,0.0
VAST86NUYJ,739.0,743147.0,26.4,72.0,12.0,0.0,140999.0,589424.0,0.0,0.0
SMS5VKBUI1,,,32.5,,12.0,0.0,350018.0,706068.0,0.0,0.0
S7O5ZGS39G,702.0,1908360.0,17.1,2.0,12.0,0.0,189582.0,333608.0,0.0,0.0
W4N5VGTV7E,743.0,1635349.0,22.3,,11.0,0.0,523089.0,984830.0,0.0,0.0
ZLFAUHQVKP,748.0,1325687.0,11.4,,18.0,0.0,219393.0,1316260.0,0.0,0.0
XS9GDIFA68,,,11.0,6.0,7.0,0.0,16511.0,108064.0,0.0,0.0
N4KFYNEXSJ,749.0,2647498.0,27.9,24.0,9.0,0.0,437760.0,1689600.0,0.0,0.0
7J6GYT6VRK,740.0,2429815.0,31.0,52.0,15.0,0.0,189449.0,507782.0,0.0,0.0
GLO9V284OD,705.0,324387.0,36.8,,15.0,1.0,78964.0,435402.0,1.0,0.0
DDWZB8YW8P,,,20.9,,9.0,1.0,116565.0,180928.0,1.0,0.0
RCXY6254QX,,,12.6,,19.0,0.0,343938.0,651772.0,0.0,0.0
YKKKM4TL03,713.0,2823077.0,27.3,72.0,8.0,0.0,1180888.0,1717782.0,0.0,0.0
EIHW8OI8R5,741.0,3305050.0,15.4,,26.0,1.0,511195.0,1078132.0,1.0,0.0
6EWYA9HILM,722.0,961704.0,22.8,12.0,9.0,0.0,210121.0,293480.0,0.0,0.0
PX11KXQ587,741.0,979279.0,19.3,,6.0,1.0,107806.0,135674.0,1.0,0.0
YI5JWAJAHN,731.0,761311.0,15.2,,19.0,0.0,169784.0,1191454.0,0.0,0.0
NL3VQCME7D,698.0,1397830.0,16.9,,12.0,0.0,315324.0,382316.0,0.0,0.0
2ULVW61LVK,690.0,566523.0,7.8,,8.0,0.0,63308.0,148368.0,0.0,0.0
9ARHNBQI5D,733.0,261573.0,13.1,,9.0,0.0,131879.0,231000.0,0.0,0.0
VWBDIDK89V,697.0,2420372.0,18.2,,18.0,0.0,1025278.0,2278628.0,0.0,0.0
Y18SZ7PK8Z,710.0,2232576.0,17.7,26.0,16.0,0.0,361285.0,712668.0,0.0,0.0
G2PVWLMPBY,721.0,1387418.0,15.7,38.0,15.0,0.0,578493.0,839388.0,0.0,0.0
1YWU3D58E3,649.0,1160349.0,17.5,,10.0,0.0,532019.0,628584.0,0.0,0.0
MP4BOKVQNW,750.0,1217710.0,16.5,,18.0,0.0,159828.0,1303192.0,0.0,0.0
HHQIMAH86B,,,17.6,,8.0,0.0,504507.0,700436.0,0.0,0.0
9FY86KCJI7,6760.0,863816.0,20.5,,5.0,0.0,93195.0,115544.0,0.0,0.0
YO5D4RK1ON,741.0,872955.0,26.8,23.0,12.0,0.0,352393.0,628738.0,0.0,0.0
1CYQTVR0VT,737.0,1078858.0,14.5,24.0,5.0,0.0,207157.0,275704.0,0.0,0.0
4HPM5AUTM5,740.0,218652.0,10.1,,5.0,0.0,21793.0,85822.0,0.0,0.0
SWC58NNX6L,745.0,1883470.0,36.5,,17.0,0.0,561488.0,754226.0,0.0,0.0
D9ELENBSFF,741.0,1711710.0,32.3,,16.0,0.0,410362.0,1176098.0,0.0,0.0
K4ZVKX75RO,,,,,,,,,,
JB4OEZ9U5L,694.0,1488745.0,28.7,49.0,13.0,0.0,451022.0,767976.0,0.0,0.0
0OIPWOWIF4,737.0,1294717.0,13.8,,10.0,0.0,235030.0,436832.0,0.0,0.0
T06ULR1R1L,713.0,1667934.0,22.0,76.0,9.0,0.0,89604.0,167332.0,0.0,0.0
BVWEMWDVGJ,713.0,1114692.0,28.1,,14.0,0.0,599545.0,940654.0,0.0,0.0
VPE5WQWIV7,,,,,,,,,,
89QGCX0FOU,710.0,1235000.0,19.3,,8.0,0.0,330239.0,450912.0,0.0,0.0
WGNYPU3VGY,741.0,3111744.0,18.1,,6.0,0.0,13262.0,465410.0,0.0,0.0
F1GGN5KWLS,6890.0,576099.0,13.7,44.0,10.0,0.0,227886.0,329010.0,0.0,0.0
CW6VR3EARU,674.0,944205.0,17.9,,5.0,1.0,491815.0,570614.0,0.0,0.0
HFH1BVLVX5,,,16.7,,8.0,0.0,79724.0,566324.0,0.0,0.0
6QIWS84MNH,723.0,904286.0,12.5,19.0,3.0,0.0,114608.0,141020.0,0.0,0.0
GQFZ5VLROU,710.0,593218.0,20.5,35.0,8.0,0.0,99788.0,154044.0,0.0,0.0
4IF7OR68WR,,,27.0,28.0,19.0,0.0,298357.0,569140.0,0.0,0.0
LO0B3C4WHR,714.0,1064798.0,9.7,,7.0,0.0,186276.0,285692.0,0.0,0.0
4GWIR1YR1J,724.0,2234628.0,16.5,31.0,20.0,0.0,803966.0,1298330.0,0.0,0.0
P5FQ3K1LJ8,751.0,1219192.0,12.9,,19.0,0.0,140999.0,570834.0,0.0,0.0
K94KV2DX2X,,,14.6,45.0,6.0,0.0,27987.0,247412.0,0.0,0.0
NPPD05SM5I,672.0,4268597.0,18.0,52.0,17.0,0.0,399057.0,634722.0,0.0,0.0
UN51RTPJI2,709.0,1150944.0,29.6,6.0,10.0,0.0,138434.0,255244.0,0.0,0.0
CJ1UU6CZUK,734.0,1042283.0,19.7,49.0,16.0,0.0,328377.0,621280.0,0.0,0.0
AK3NW8F543,706.0,2011378.0,36.8,,18.0,0.0,780501.0,1476684.0,0.0,0.0
FDLB2HBUZJ,707.0,982661.0,18.2,,8.0,0.0,251237.0,297462.0,0.0,0.0
K7TQT622HX,,,15.4,29.0,11.0,0.0,216657.0,301510.0,0.0,0.0
DCECNMRROL,718.0,725344.0,9.7,,12.0,0.0,323190.0,619564.0,0.0,0.0
LWE2A70XB9,7390.0,1841138.0,14.2,56.0,25.0,0.0,688123.0,1173458.0,0.0,0.0
UWRU0JQZHY,,,28.4,34.0,11.0,0.0,382983.0,745294.0,0.0,0.0
4GTWVQI2XL,731.0,607753.0,23.8,65.0,7.0,0.0,167390.0,333586.0,0.0,0.0
7LB5RITZ6G,727.0,1493096.0,7.3,,17.0,1.0,332481.0,656942.0,1.0,0.0
GZ36IHJG1E,736.0,974548.0,11.9,45.0,11.0,0.0,95912.0,399498.0,0.0,0.0
I943WCXV1X,691.0,1401782.0,15.8,74.0,11.0,0.0,263568.0,403678.0,0.0,0.0
KLK3358G9L,,,40.8,9.0,11.0,0.0,349239.0,906686.0,0.0,0.0
VVL4JMKYJ0,742.0,1701450.0,16.5,,10.0,0.0,11799.0,650430.0,0.0,0.0
JMCL871PCK,,,9.6,50.0,5.0,0.0,251560.0,326194.0,0.0,0.0
HYJWU0FOEG,739.0,844531.0,16.9,,10.0,0.0,229501.0,446622.0,0.0,0.0
HBYBE49BJ3,727.0,1165422.0,8.8,,7.0,0.0,167922.0,350966.0,0.0,0.0
2GFEJZ7Q0P,721.0,1878017.0,20.5,27.0,10.0,1.0,95988.0,500654.0,1.0,0.0
PAN4AUM5JE,711.0,1830745.0,9.8,,6.0,0.0,153444.0,205392.0,0.0,0.0
CGN83KVEPH,737.0,1109638.0,14.9,,11.0,0.0,230451.0,565356.0,0.0,0.0
EU5F6NHQYZ,722.0,976144.0,10.5,18.0,15.0,0.0,113658.0,343618.0,0.0,0.0
ABV02FCSSO,,,7.8,,8.0,0.0,183654.0,354442.0,0.0,0.0
BYZZSA5VI8,716.0,1693204.0,20.9,,9.0,1.0,44251.0,213510.0,0.0,0.0
GYYP3DFDLD,684.0,1307390.0,16.6,,6.0,9.0,147801.0,296098.0,0.0,9.0
E5917XUBUC,746.0,1879290.0,15.1,,13.0,0.0,325793.0,979836.0,0.0,0.0
PFREFK7J7S,702.0,935370.0,21.5,47.0,10.0,0.0,114133.0,145068.0,0.0,0.0
8YV2FDPXS0,748.0,1736505.0,23.1,,9.0,1.0,571121.0,1593482.0,0.0,1.0
3RLH4FRVDX,729.0,675469.0,18.7,,7.0,0.0,158992.0,337788.0,0.0,0.0
ULJO672GMD,738.0,966359.0,16.5,,8.0,0.0,282359.0,376684.0,0.0,0.0
A4R8W0GXCE,699.0,769424.0,13.4,52.0,6.0,0.0,55328.0,66792.0,0.0,0.0
KHDPDSIBPL,,,,,,,,,,
TVVAB37929,743.0,935085.0,17.5,32.0,10.0,0.0,191197.0,383042.0,0.0,0.0
XN60X6WOCK,729.0,584706.0,10.0,,8.0,0.0,186105.0,388960.0,0.0,0.0
7ZZ1OPO7FZ,,,8.8,29.0,8.0,1.0,149530.0,398926.0,1.0,0.0
NYR44CIGT3,733.0,1633088.0,15.0,43.0,9.0,0.0,149929.0,262636.0,0.0,0.0
OZK9KOMC11,735.0,668800.0,43.9,,10.0,0.0,264784.0,665060.0,0.0,0.0
NW7QVMYRBD,698.0,1034360.0,18.1,,9.0,0.0,431300.0,713438.0,0.0,0.0
Z9MH0BF9G2,717.0,964345.0,18.6,78.0,6.0,0.0,57475.0,100540.0,0.0,0.0
K15ORV1U70,733.0,768284.0,9.7,,3.0,0.0,109934.0,224510.0,0.0,0.0
K3NG9JU4YR,697.0,538992.0,6.0,,13.0,0.0,153900.0,525690.0,0.0,0.0
O80LKV9UM8,,,13.9,12.0,6.0,0.0,42123.0,312642.0,0.0,0.0
C0L7BS92GT,,,28.5,31.0,15.0,0.0,509922.0,678656.0,0.0,0.0
HCG2FR62MU,746.0,1225614.0,23.0,,22.0,0.0,430730.0,1445598.0,0.0,0.0
P8PFJ5IE8R,,,33.0,10.0,13.0,0.0,1426767.0,4009830.0,0.0,0.0
IN1FP2RB55,663.0,821788.0,11.0,,7.0,0.0,251256.0,400180.0,0.0,0.0
YQQ5LDDML1,727.0,1157442.0,16.2,24.0,8.0,0.0,229216.0,312598.0,0.0,0.0
DMV4UIUY2P,,,9.7,32.0,2.0,0.0,3021.0,15730.0,0.0,0.0
NCC9I5HA08,742.0,2063457.0,35.1,18.0,20.0,0.0,591451.0,965910.0,0.0,0.0
LOZVZE2AA5,,,17.1,,10.0,0.0,197695.0,301972.0,0.0,0.0
2NOVXH7BQ9,703.0,635721.0,20.0,,6.0,0.0,291061.0,376530.0,0.0,0.0
XAXVDY5JS4,732.0,2273844.0,9.3,,13.0,0.0,233681.0,540078.0,0.0,0.0
DUTWZ4T3AX,715.0,1303267.0,16.4,66.0,14.0,0.0,214434.0,323730.0,0.0,0.0
E4F03ILERV,7300.0,2789580.0,21.0,,17.0,1.0,180937.0,458436.0,1.0,0.0
UO7A7O1SQK,,,27.2,,8.0,1.0,99636.0,568370.0,1.0,0.0
SJ1DZASQPY,718.0,1299049.0,17.3,77.0,16.0,0.0,34884.0,262328.0,0.0,0.0
685D6WTXMR,659.0,1363345.0,23.4,17.0,23.0,0.0,239875.0,468380.0,0.0,0.0
4WFK5XLI4J,704.0,1017165.0,13.4,,11.0,0.0,235467.0,600556.0,0.0,0.0
QTFIM9NHQ2,,,20.5,41.0,20.0,0.0,456627.0,947518.0,0.0,0.0
IQLYX2GI0O,732.0,1310449.0,15.1,31.0,13.0,0.0,89129.0,1063920.0,0.0,0.0
OFQK2UETC3,747.0,3043040.0,20.0,,7.0,0.0,247095.0,944262.0,0.0,0.0
5UOBAWLSYX,746.0,928663.0,18.6,,12.0,0.0,153197.0,642730.0,0.0,0.0
FU8G20FTLP,724.0,1575290.0,14.5,47.0,10.0,0.0,263207.0,380490.0,0.0,0.0
P0S12YLXXK,671.0,1253772.0,10.4,,22.0,0.0,340822.0,911372.0,0.0,0.0
POTMNTJYNV,,,18.1,,6.0,0.0,201419.0,437580.0,0.0,0.0
8U6T5D4CYN,738.0,1134870.0,18.7,24.0,43.0,2.0,62415.0,254496.0,1.0,1.0
P9A8SHRE1Q,,,16.6,70.0,13.0,2.0,181355.0,545446.0,0.0,0.0
AH2BXHJXMK,747.0,1227799.0,23.4,,10.0,0.0,341316.0,622358.0,0.0,0.0
67H3B9CXLH,6440.0,2462856.0,17.0,49.0,7.0,0.0,286938.0,498872.0,0.0,0.0
TJWBJFM5RZ,703.0,614080.0,7.2,,3.0,0.0,59679.0,73282.0,0.0,0.0
PDG4IFDYKJ,721.0,1145586.0,24.8,31.0,5.0,0.0,351177.0,567930.0,0.0,0.0
X03ZSQOK39,703.0,1493856.0,11.0,,7.0,0.0,273866.0,406560.0,0.0,0.0
LYY3ETTR13,,,12.1,62.0,15.0,0.0,641440.0,1023044.0,0.0,0.0
93KTHU76TO,742.0,1202738.0,13.2,,11.0,2.0,86735.0,386254.0,2.0,0.0
JJQEA3QNB9,666.0,705470.0,8.5,,12.0,0.0,76247.0,510312.0,0.0,0.0
1QM7YZMPAO,708.0,1081176.0,22.1,40.0,10.0,0.0,253365.0,425194.0,0.0,0.0
79Z87ZRXEI,,,17.6,,11.0,1.0,409051.0,689436.0,1.0,0.0
VSAR22BKTG,673.0,1218204.0,27.2,76.0,10.0,1.0,126350.0,422862.0,1.0,0.0
SAYK4XHVTL,,,18.9,13.0,12.0,0.0,163267.0,506858.0,0.0,0.0
TJ1C9T05WK,650.0,1505560.0,10.5,,15.0,0.0,390640.0,637054.0,0.0,0.0
2MIG4N3FMU,,,18.0,12.0,6.0,0.0,416898.0,504922.0,0.0,0.0
EX2TEIH3R3,730.0,623675.0,16.3,6.0,22.0,2.0,38817.0,124872.0,2.0,0.0
CS8FNWAEFC,656.0,2020935.0,28.7,30.0,11.0,0.0,285342.0,358732.0,0.0,0.0
K633PHIT5Q,697.0,1586576.0,14.0,,15.0,0.0,252035.0,319990.0,0.0,0.0
RVA7OFN3P2,675.0,962635.0,15.9,,19.0,0.0,429324.0,522720.0,0.0,0.0
4EMIYH3GJV,742.0,1529424.0,22.9,60.0,10.0,1.0,86678.0,290070.0,1.0,0.0
N5F6P740Z7,727.0,1372541.0,22.5,66.0,13.0,0.0,220799.0,534842.0,0.0,0.0
W8688U3U09,734.0,2358793.0,46.0,56.0,8.0,1.0,58919.0,259380.0,1.0,0.0
Q5WVP41PJS,734.0,785479.0,16.8,,12.0,1.0,139745.0,227238.0,1.0,0.0
ZXVLFMO68S,7280.0,660611.0,21.3,11.0,18.0,0.0,372438.0,760562.0,0.0,0.0
1TKRE8JNWV,,,10.3,70.0,24.0,0.0,66538.0,116732.0,0.0,0.0
8MLVCJEUYA,737.0,1934200.0,12.0,42.0,15.0,0.0,110295.0,893024.0,0.0,0.0
QDKIWST4EZ,716.0,452029.0,8.7,,8.0,0.0,75145.0,104698.0,0.0,0.0
GJQDWYUKUU,716.0,988969.0,15.9,12.0,9.0,0.0,109478.0,235620.0,0.0,0.0
J1PVTDNAE4,706.0,1345694.0,13.7,,10.0,0.0,386593.0,496276.0,0.0,0.0
JYLELO8J6I,692.0,1185277.0,11.8,43.0,9.0,0.0,234194.0,281006.0,0.0,0.0
45XAAK6PJP,652.0,930715.0,14.1,62.0,12.0,0.0,146110.0,235290.0,0.0,0.0
SHRYFDDDSS,739.0,1313489.0,23.8,48.0,16.0,0.0,343121.0,636702.0,0.0,0.0
DV8K0ESMA6,724.0,863360.0,22.7,79.0,5.0,1.0,88293.0,137786.0,1.0,0.0
B8KBBM67CQ,741.0,390659.0,9.8,,5.0,0.0,153786.0,246290.0,0.0,0.0
55UF3RKQGM,665.0,1934960.0,14.0,21.0,24.0,0.0,392274.0,871816.0,0.0,0.0
7VB8W1USH3,697.0,1162458.0,11.8,,8.0,1.0,264803.0,464574.0,1.0,0.0
SCUXEWBBE7,734.0,790058.0,14.3,38.0,4.0,0.0,222585.0,295592.0,0.0,0.0
CV75JIFEZT,708.0,715008.0,15.0,,3.0,0.0,65037.0,365552.0,0.0,0.0
C8D9I802V9,,,30.4,,9.0,0.0,1112184.0,1375858.0,0.0,0.0
BFM2RVHEDX,664.0,479522.0,6.0,0.0,7.0,0.0,9728.0,64350.0,0.0,0.0
I2CR57SPGA,735.0,536978.0,11.1,,8.0,0.0,93575.0,345092.0,0.0,0.0
TAH4A5K6HM,731.0,1637781.0,9.7,,33.0,0.0,413725.0,1036882.0,0.0,0.0
LU9LCI565T,692.0,1398077.0,18.8,45.0,16.0,3.0,102505.0,399630.0,3.0,0.0
TIOKXD9066,748.0,1618952.0,19.0,,6.0,0.0,434454.0,1091222.0,0.0,0.0
HJUVD73OJ2,654.0,967290.0,12.0,76.0,8.0,0.0,110713.0,427328.0,0.0,0.0
DOIKZCKWER,,,12.7,63.0,4.0,0.0,21964.0,30602.0,0.0,0.0
BKBJ6RQP2T,746.0,2997041.0,22.3,,9.0,0.0,693690.0,2616372.0,0.0,0.0
4748UDUSIQ,720.0,1192725.0,23.1,,7.0,0.0,447203.0,670714.0,0.0,0.0
91J2EZ8YUY,721.0,1910811.0,21.4,52.0,11.0,0.0,539049.0,1141052.0,0.0,0.0
WZ1TUY8LAT,660.0,1159741.0,12.8,,14.0,0.0,269914.0,742390.0,0.0,0.0
85FOIAQJM0,743.0,1509759.0,18.3,,4.0,0.0,157890.0,341088.0,0.0,0.0
